Id,SurveyId,HAEntityId,ComponentId,Component,ComponentOther,Perc,Type
264963,56644,870610,1129,For Electronic Signatures,,,Active
264964,56644,870610,1130,For Clinical Documentation Charting,,,Active
264965,56644,870610,1136,Scheduling,,,Consumer Active
264966,56644,870610,1138,Access to Diagnostic Tests,,,Consumer Active
264967,56644,870610,1139,Personal Health Record (PHR),,,Consumer Active
264968,56644,870611,1127,For Retrieving Diagnostic Results,,,Active
264969,56644,870611,1128,For Entering Orders,,,Active
264970,56644,870611,1129,For Electronic Signatures,,,Active
264971,56644,870611,1130,For Clinical Documentation Charting,,,Active
264972,56644,870611,1136,Scheduling,,,Consumer Active
264973,56644,870611,1138,Access to Diagnostic Tests,,,Consumer Active
264974,56644,870611,1139,Personal Health Record (PHR),,,Consumer Active
264979,56644,870612,1136,Scheduling,,,Consumer Active
264980,56644,870612,1138,Access to Diagnostic Tests,,,Consumer Active
264981,56644,870612,1139,Personal Health Record (PHR),,,Consumer Active
270207,56644,870612,1130,For Clinical Documentation Charting,,,Active
270208,56644,870612,1129,For Electronic Signatures,,,Active
270209,56644,870612,1128,For Entering Orders,,,Active
270210,56644,870612,1127,For Retrieving Diagnostic Results,,,Active
264982,56645,870725,1127,For Retrieving Diagnostic Results,,26-50%,Active
264983,56645,870725,1136,Scheduling,,,Consumer Active
264984,56645,870725,1139,Personal Health Record (PHR),,,Consumer Active
267419,56646,870733,1130,For Clinical Documentation Charting,,1-25%,Active
267420,56646,870733,1127,For Retrieving Diagnostic Results,,1-25%,Active
267421,56646,870733,1138,Access to Diagnostic Tests,,,Consumer Active
267422,56646,870733,1137,Bill Payment,,,Consumer Active
264989,56648,870749,1127,For Retrieving Diagnostic Results,,76-100%,Active
264990,56648,870749,1128,For Entering Orders,,76-100%,Active
264991,56648,870749,1129,For Electronic Signatures,,76-100%,Active
264992,56648,870749,1130,For Clinical Documentation Charting,,76-100%,Active
264993,56648,870749,1135,Pre-Registration,,,Consumer Active
264994,56648,870749,1136,Scheduling,,,Consumer Active
264995,56648,870749,1137,Bill Payment,,,Consumer Active
264996,56648,870749,1138,Access to Diagnostic Tests,,,Consumer Active
264997,56648,870749,1139,Personal Health Record (PHR),,,Consumer Active
267945,56649,870760,1130,For Clinical Documentation Charting,,51-75%,Active
267946,56649,870760,1129,For Electronic Signatures,,51-75%,Active
267947,56649,870760,1127,For Retrieving Diagnostic Results,,51-75%,Active
267948,56649,870760,1137,Bill Payment,,,Consumer Active
265002,56650,870771,1127,For Retrieving Diagnostic Results,,,Active
265003,56650,870771,1128,For Entering Orders,,,Active
265004,56650,870771,1129,For Electronic Signatures,,,Active
265005,56650,870771,1138,Access to Diagnostic Tests,,,Consumer Active
265006,56650,870771,1139,Personal Health Record (PHR),,,Consumer Active
268103,56651,870783,1139,Personal Health Record (PHR),,,Consumer Active
268104,56651,870783,1137,Bill Payment,,,Consumer Active
268105,56651,870783,1135,Pre-Registration,,,Consumer Active
268321,56651,870784,1139,Personal Health Record (PHR),,,Consumer Active
268322,56651,870784,1137,Bill Payment,,,Consumer Active
268323,56651,870784,1135,Pre-Registration,,,Consumer Active
275225,56651,870785,1139,Personal Health Record (PHR),,,Consumer Active
275226,56651,870785,1135,Pre-Registration,,,Consumer Active
265015,56652,870807,1127,For Retrieving Diagnostic Results,,1-25%,Active
265016,56652,870807,1136,Scheduling,,,Consumer Active
265017,56652,870807,1138,Access to Diagnostic Tests,,,Consumer Active
265018,56652,870807,1139,Personal Health Record (PHR),,,Consumer Active
275320,56653,870851,1137,Bill Payment,,,Consumer Active
275395,56653,870852,1137,Bill Payment,,,Consumer Active
275316,56654,870888,1139,Personal Health Record (PHR),,,Consumer Active
275317,56654,870888,1138,Access to Diagnostic Tests,,,Consumer Active
275318,56654,870888,1137,Bill Payment,,,Consumer Active
275319,56654,870888,1136,Scheduling,,,Consumer Active
276330,56654,870889,1139,Personal Health Record (PHR),,,Consumer Active
276331,56654,870889,1138,Access to Diagnostic Tests,,,Consumer Active
276332,56654,870889,1137,Bill Payment,,,Consumer Active
276333,56654,870889,1136,Scheduling,,,Consumer Active
265029,56654,870891,1127,For Retrieving Diagnostic Results,,26-50%,Active
265030,56654,870891,1129,For Electronic Signatures,,26-50%,Active
265031,56654,870891,1130,For Clinical Documentation Charting,,26-50%,Active
265032,56654,870891,1136,Scheduling,,,Consumer Active
265033,56654,870891,1137,Bill Payment,,,Consumer Active
265034,56654,870891,1138,Access to Diagnostic Tests,,,Consumer Active
265035,56654,870891,1139,Personal Health Record (PHR),,,Consumer Active
276301,56654,870893,1130,For Clinical Documentation Charting,,26-50%,Active
276302,56654,870893,1129,For Electronic Signatures,,26-50%,Active
276303,56654,870893,1127,For Retrieving Diagnostic Results,,1-25%,Active
276304,56654,870893,1139,Personal Health Record (PHR),,,Consumer Active
276305,56654,870893,1138,Access to Diagnostic Tests,,,Consumer Active
276306,56654,870893,1137,Bill Payment,,,Consumer Active
276307,56654,870893,1136,Scheduling,,,Consumer Active
275457,56654,870894,1130,For Clinical Documentation Charting,,26-50%,Active
275458,56654,870894,1129,For Electronic Signatures,,26-50%,Active
275459,56654,870894,1128,For Entering Orders,,,Active
275460,56654,870894,1127,For Retrieving Diagnostic Results,,26-50%,Active
275461,56654,870894,1139,Personal Health Record (PHR),,,Consumer Active
275462,56654,870894,1138,Access to Diagnostic Tests,,,Consumer Active
275463,56654,870894,1137,Bill Payment,,,Consumer Active
275464,56654,870894,1136,Scheduling,,,Consumer Active
275453,56654,870895,1139,Personal Health Record (PHR),,,Consumer Active
275454,56654,870895,1138,Access to Diagnostic Tests,,,Consumer Active
275455,56654,870895,1137,Bill Payment,,,Consumer Active
275456,56654,870895,1136,Scheduling,,,Consumer Active
275410,56654,870896,1130,For Clinical Documentation Charting,,26-50%,Active
275411,56654,870896,1129,For Electronic Signatures,,26-50%,Active
275412,56654,870896,1127,For Retrieving Diagnostic Results,,26-50%,Active
276323,56654,870898,1130,For Clinical Documentation Charting,,1-25%,Active
276324,56654,870898,1129,For Electronic Signatures,,1-25%,Active
276325,56654,870898,1127,For Retrieving Diagnostic Results,,1-25%,Active
276326,56654,870898,1139,Personal Health Record (PHR),,,Consumer Active
276327,56654,870898,1138,Access to Diagnostic Tests,,,Consumer Active
276328,56654,870898,1137,Bill Payment,,,Consumer Active
276329,56654,870898,1136,Scheduling,,,Consumer Active
265065,56654,870899,1127,For Retrieving Diagnostic Results,,26-50%,Active
265066,56654,870899,1129,For Electronic Signatures,,26-50%,Active
265067,56654,870899,1130,For Clinical Documentation Charting,,26-50%,Active
265068,56654,870899,1136,Scheduling,,,Consumer Active
265069,56654,870899,1137,Bill Payment,,,Consumer Active
265070,56654,870899,1138,Access to Diagnostic Tests,,,Consumer Active
265071,56654,870899,1139,Personal Health Record (PHR),,,Consumer Active
276308,56654,870900,1130,For Clinical Documentation Charting,,26-50%,Active
276309,56654,870900,1129,For Electronic Signatures,,26-50%,Active
276310,56654,870900,1127,For Retrieving Diagnostic Results,,26-50%,Active
276311,56654,870900,1139,Personal Health Record (PHR),,,Consumer Active
276312,56654,870900,1138,Access to Diagnostic Tests,,,Consumer Active
276313,56654,870900,1137,Bill Payment,,,Consumer Active
276314,56654,870900,1136,Scheduling,,,Consumer Active
265079,56654,870902,1127,For Retrieving Diagnostic Results,,26-50%,Active
265080,56654,870902,1129,For Electronic Signatures,,26-50%,Active
265081,56654,870902,1130,For Clinical Documentation Charting,,26-50%,Active
265082,56654,870902,1136,Scheduling,,,Consumer Active
265083,56654,870902,1137,Bill Payment,,,Consumer Active
265084,56654,870902,1138,Access to Diagnostic Tests,,,Consumer Active
265085,56654,870902,1139,Personal Health Record (PHR),,,Consumer Active
276315,56654,870903,1130,For Clinical Documentation Charting,,,Active
276316,56654,870903,1129,For Electronic Signatures,,,Active
276317,56654,870903,1128,For Entering Orders,,,Active
276318,56654,870903,1127,For Retrieving Diagnostic Results,,,Active
276319,56654,870903,1139,Personal Health Record (PHR),,,Consumer Active
276320,56654,870903,1138,Access to Diagnostic Tests,,,Consumer Active
276321,56654,870903,1137,Bill Payment,,,Consumer Active
276322,56654,870903,1136,Scheduling,,,Consumer Active
275428,56654,870904,1130,For Clinical Documentation Charting,,,Active
275429,56654,870904,1129,For Electronic Signatures,,,Active
275430,56654,870904,1128,For Entering Orders,,,Active
275431,56654,870904,1127,For Retrieving Diagnostic Results,,,Active
275432,56654,870904,1139,Personal Health Record (PHR),,,Consumer Active
275433,56654,870904,1138,Access to Diagnostic Tests,,,Consumer Active
275434,56654,870904,1137,Bill Payment,,,Consumer Active
275435,56654,870904,1136,Scheduling,,,Consumer Active
275403,56654,870906,1130,For Clinical Documentation Charting,,26-50%,Active
275404,56654,870906,1129,For Electronic Signatures,,26-50%,Active
275405,56654,870906,1127,For Retrieving Diagnostic Results,,26-50%,Active
275406,56654,870906,1139,Personal Health Record (PHR),,,Consumer Active
275407,56654,870906,1138,Access to Diagnostic Tests,,,Consumer Active
275408,56654,870906,1137,Bill Payment,,,Consumer Active
275409,56654,870906,1136,Scheduling,,,Consumer Active
265109,56654,870907,1127,For Retrieving Diagnostic Results,,26-50%,Active
265110,56654,870907,1129,For Electronic Signatures,,26-50%,Active
265111,56654,870907,1130,For Clinical Documentation Charting,,26-50%,Active
265112,56654,870907,1136,Scheduling,,,Consumer Active
265113,56654,870907,1137,Bill Payment,,,Consumer Active
265114,56654,870907,1138,Access to Diagnostic Tests,,,Consumer Active
265115,56654,870907,1139,Personal Health Record (PHR),,,Consumer Active
265116,56655,871136,1127,For Retrieving Diagnostic Results,,,Active
265117,56655,871136,1128,For Entering Orders,,,Active
265118,56655,871136,1129,For Electronic Signatures,,,Active
265119,56655,871136,1130,For Clinical Documentation Charting,,,Active
265120,56655,871136,1135,Pre-Registration,,,Consumer Active
265121,56655,871136,1137,Bill Payment,,,Consumer Active
265122,56655,871136,1138,Access to Diagnostic Tests,,,Consumer Active
265123,56655,871136,1139,Personal Health Record (PHR),,,Consumer Active
265124,56655,871137,1127,For Retrieving Diagnostic Results,,,Active
265125,56655,871137,1128,For Entering Orders,,,Active
265126,56655,871137,1129,For Electronic Signatures,,,Active
265127,56655,871137,1130,For Clinical Documentation Charting,,,Active
265128,56655,871137,1135,Pre-Registration,,,Consumer Active
265129,56655,871137,1137,Bill Payment,,,Consumer Active
265130,56655,871137,1138,Access to Diagnostic Tests,,,Consumer Active
265131,56655,871137,1139,Personal Health Record (PHR),,,Consumer Active
265132,56655,871138,1127,For Retrieving Diagnostic Results,,,Active
265133,56655,871138,1128,For Entering Orders,,,Active
265134,56655,871138,1129,For Electronic Signatures,,,Active
265135,56655,871138,1130,For Clinical Documentation Charting,,,Active
265136,56655,871138,1135,Pre-Registration,,,Consumer Active
265137,56655,871138,1137,Bill Payment,,,Consumer Active
265138,56655,871138,1138,Access to Diagnostic Tests,,,Consumer Active
265139,56655,871138,1139,Personal Health Record (PHR),,,Consumer Active
265140,56655,871139,1127,For Retrieving Diagnostic Results,,,Active
265141,56655,871139,1128,For Entering Orders,,,Active
265142,56655,871139,1129,For Electronic Signatures,,,Active
265143,56655,871139,1130,For Clinical Documentation Charting,,,Active
265144,56655,871139,1135,Pre-Registration,,,Consumer Active
265145,56655,871139,1137,Bill Payment,,,Consumer Active
265146,56655,871139,1138,Access to Diagnostic Tests,,,Consumer Active
265147,56655,871139,1139,Personal Health Record (PHR),,,Consumer Active
265148,56655,871140,1135,Pre-Registration,,,Consumer Active
265149,56655,871140,1137,Bill Payment,,,Consumer Active
265150,56655,871140,1138,Access to Diagnostic Tests,,,Consumer Active
265151,56655,871140,1139,Personal Health Record (PHR),,,Consumer Active
265152,56655,871141,1127,For Retrieving Diagnostic Results,,,Active
265153,56655,871141,1128,For Entering Orders,,,Active
265154,56655,871141,1129,For Electronic Signatures,,,Active
265155,56655,871141,1130,For Clinical Documentation Charting,,,Active
265156,56655,871141,1135,Pre-Registration,,,Consumer Active
265157,56655,871141,1137,Bill Payment,,,Consumer Active
265158,56655,871141,1138,Access to Diagnostic Tests,,,Consumer Active
265159,56655,871141,1139,Personal Health Record (PHR),,,Consumer Active
265160,56655,871142,1127,For Retrieving Diagnostic Results,,,Active
265161,56655,871142,1128,For Entering Orders,,,Active
265162,56655,871142,1129,For Electronic Signatures,,,Active
265163,56655,871142,1130,For Clinical Documentation Charting,,,Active
265164,56655,871142,1135,Pre-Registration,,,Consumer Active
265165,56655,871142,1137,Bill Payment,,,Consumer Active
265166,56655,871142,1138,Access to Diagnostic Tests,,,Consumer Active
265167,56655,871142,1139,Personal Health Record (PHR),,,Consumer Active
265168,56655,871143,1135,Pre-Registration,,,Consumer Active
265169,56655,871143,1137,Bill Payment,,,Consumer Active
265170,56655,871143,1138,Access to Diagnostic Tests,,,Consumer Active
265171,56655,871143,1139,Personal Health Record (PHR),,,Consumer Active
265172,56655,871144,1127,For Retrieving Diagnostic Results,,,Active
265173,56655,871144,1128,For Entering Orders,,,Active
265174,56655,871144,1129,For Electronic Signatures,,,Active
265175,56655,871144,1130,For Clinical Documentation Charting,,,Active
265176,56655,871144,1135,Pre-Registration,,,Consumer Active
265177,56655,871144,1137,Bill Payment,,,Consumer Active
265178,56655,871144,1138,Access to Diagnostic Tests,,,Consumer Active
265179,56655,871144,1139,Personal Health Record (PHR),,,Consumer Active
265180,56655,871145,1127,For Retrieving Diagnostic Results,,,Active
265181,56655,871145,1128,For Entering Orders,,,Active
265182,56655,871145,1129,For Electronic Signatures,,,Active
265183,56655,871145,1130,For Clinical Documentation Charting,,,Active
265184,56655,871145,1135,Pre-Registration,,,Consumer Active
265185,56655,871145,1137,Bill Payment,,,Consumer Active
265186,56655,871145,1138,Access to Diagnostic Tests,,,Consumer Active
265187,56655,871145,1139,Personal Health Record (PHR),,,Consumer Active
265200,56655,871147,1135,Pre-Registration,,,Consumer Active
265201,56655,871147,1137,Bill Payment,,,Consumer Active
265202,56655,871147,1138,Access to Diagnostic Tests,,,Consumer Active
265203,56655,871147,1139,Personal Health Record (PHR),,,Consumer Active
276183,56655,871147,1130,For Clinical Documentation Charting,,,Active
276184,56655,871147,1129,For Electronic Signatures,,,Active
276185,56655,871147,1128,For Entering Orders,,,Active
276186,56655,871147,1127,For Retrieving Diagnostic Results,,,Active
265204,56655,871148,1127,For Retrieving Diagnostic Results,,76-100%,Active
265205,56655,871148,1128,For Entering Orders,,76-100%,Active
265206,56655,871148,1129,For Electronic Signatures,,76-100%,Active
265207,56655,871148,1130,For Clinical Documentation Charting,,76-100%,Active
265208,56655,871148,1135,Pre-Registration,,,Consumer Active
265209,56655,871148,1137,Bill Payment,,,Consumer Active
265210,56655,871148,1138,Access to Diagnostic Tests,,,Consumer Active
265211,56655,871148,1139,Personal Health Record (PHR),,,Consumer Active
265212,56655,871149,1127,For Retrieving Diagnostic Results,,76-100%,Active
